"Name","Color","Item_URL","Price","Section","Description","Status_1","Status_2","Status_3"
"Jeans Umbri","ROJO","https://latiendadevalentina.com/low-cost/jeans-umbri-rojo/#/26-talla-34","29,99 €","COLECCIÓN","Pantalón vaquero de corte pitillo 5 bolsillos. De tiro medio. Cierre con botones plateados. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades","Básicos"
"Jeans Umbri","BLANCO","https://latiendadevalentina.com/low-cost/jeans-umbri-blanco/#/26-talla-34","29,99 €","COLECCIÓN","Pantalón vaquero de corte pitillo 5 bolsillos. De tiro medio. Cierre con botones plateados. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades","Básicos"
"Camiseta Algodón Ziro","NEGRO","https://latiendadevalentina.com/low-cost/camiseta-algodon-ziro-negro/#/8-talla-36","15,99 €","COLECCIÓN","Camiseta básica de algodón con cuello de pico y manga corta. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades","Básicos"
"Falda Zane Tencel","CORAL","https://latiendadevalentina.com/low-cost/falda-zane-tencel-coral/#/26-talla-34","16,99 €","COLECCIÓN","Falda fluida de corte evasé en tono coral. Viene con detalle de nudo en la parte frontal. El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente. ","Novedades"
"Camiseta Algodón Ziro","BLANCO","https://latiendadevalentina.com/low-cost/camiseta-algodon-ziro-blanco/#/8-talla-36","15,99 €","COLECCIÓN","Camiseta básica de algodón con cuello de pico y manga corta. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades","Básicos"
"Camisa Loan","BLANCO","https://latiendadevalentina.com/low-cost/camisa-loan-blanco/#/26-talla-34","22,99 €","COLECCIÓN","Camisa blanca de manga larga con detalle de pasamanería en el pecho y corte recto. Cierre con botones. Esta prenda es apta para lactancia. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Camisa Tutsi","MOSTAZA","https://latiendadevalentina.com/low-cost/camisa-tutsi-mostaza/#/8-talla-36","22,99 €","COLECCIÓN","Camisa de tejido fluido y elástico. Manga larga con trebilla ajustable y bajo anudado. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Cardigan Tuarek","ROSA","https://latiendadevalentina.com/low-cost/cardigan-tuarek-rosa/#/26-talla-34","39,99 €","COLECCIÓN","Chaqueta de manga larga con corte evasé y tejido elástico. Cierre frontal con cremallera. Bolsillos con solapa decorativos en el pecho y reales en los laterales. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Cardigan Tuarek","KAKI","https://latiendadevalentina.com/low-cost/cardigan-tuarek-kaki/#/26-talla-34","39,99 €","COLECCIÓN","Chaqueta de manga larga con corte evasé y tejido elástico. Cierre frontal con cremallera. Bolsillos con solapa decorativos en el pecho y reales en los laterales. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. ","Novedades"
"Vestido Mak Rayas","ROSA","https://latiendadevalentina.com/low-cost/vestido-mak-rayas-rosa/#/26-talla-34","23,99 €","COLECCIÓN","Vestido de corte evasé de manga corta y cuello de pico. Tejido punto roma con listado bicolor. Detalle de espalda abotonada. La modelo mide 1,62m y lleva la talla 36 en la fotografía.","Novedades"
"Pantalón Otes","ROSA","https://latiendadevalentina.com/low-cost/pantalon-otes-rosa/#/8-talla-36","23,99 €","COLECCIÓN"," ","Novedades"
"Camiseta Pink Algod.","BLANCO","https://latiendadevalentina.com/low-cost/camiseta-pink-algod-blanco/#/8-talla-36","12,99 €","COLECCIÓN","Camiseta básica de manga corta y cuello redondo con mensaje Valentina. La modelo mide 1,62 y lleva la talla 36 en la fotografía. ","Agotado"
"Camiseta Gale Rayas","ROSA","https://latiendadevalentina.com/low-cost/camiseta-gale-rayas-rosa/#/8-talla-36","16,99 €","COLECCIÓN"," ","Agotado"
"Camiseta Algdn Constel.","BLNC","https://latiendadevalentina.com/low-cost/camiseta-algdn-constel-blnc/#/8-talla-36","12,99 €","COLECCIÓN","Camiseta básica de tirante ancho y cuello redondo con mensaje. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Camiseta Algdn Afri","BLANCO","https://latiendadevalentina.com/low-cost/camiseta-algdn-afri-blanco/#/8-talla-36","15,99 €","COLECCIÓN","Camiseta básica de tirantes con cuello de pico. Bajo con fornitura bordada al tono. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades","Básicos"
"Pantalón Imus VERDE","AGUA","https://latiendadevalentina.com/low-cost/pantalon-imus-verde-agua/#/26-talla-34","20,99 €","COLECCIÓN","Pantalón recto de tejido fluido. Bolsillos delanteros y simulados en la parte trasera. Cinturilla elástica con trabillas. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.","Novedades"
"Camiseta Algdn Minim.","BLANCO","https://latiendadevalentina.com/low-cost/camiseta-algdn-minim-blanco/#/8-talla-36","12,99 €","COLECCIÓN","Camiseta básica de tirante ancho y cuello redondo con mensaje. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Camiseta Lisi Topos","MARINO","https://latiendadevalentina.com/low-cost/camiseta-lisi-topos-marino/#/26-talla-34","19,99 €","COLECCIÓN","Camiseta de corte recto y manga corta de punto estampado. Cuello redondo con detalle de volante del mismo tejido. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Falda Tubo Kombu","BLANCO","https://latiendadevalentina.com/low-cost/falda-tubo-kombu-blanco/#/8-talla-36","18,99 €","COLECCIÓN","Falda de tubo ajustada y cinturilla de goma.Tejido de punto elástico con
 listado en relieve. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Vestido Midi Tena Topo","MARINO","https://latiendadevalentina.com/low-cost/vestido-midi-tena-topo-marino/#/26-talla-34","24,99 €","COLECCIÓN","Vestido de punto elástico estampado de tirantes y escote en pico. Largo midi. Pequeñas aberturas en el bajo para facilitar el movimiento. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Vestido Algdn Midi Tena","ROJO","https://latiendadevalentina.com/low-cost/vestido-algdn-midi-tena-rojo/#/26-talla-34","21,99 €","COLECCIÓN","Vestido de punto elástico de tirantes y escote en pico. Largo midi. Pequeñas aberturas en el bajo para facilitar el movimiento. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.","Novedades"
"Palazzo Ponte Topos","MARINO","https://latiendadevalentina.com/low-cost/palazzo-ponte-topos-marino/#/26-talla-34","25,99 €","COLECCIÓN","Pantalón tipo palazzo de punto. Cinturilla de goma. Lleva bolsillos. La modelo mide 1,62 m y lleva la talla 36 en la fotografía. ","Novedades"
"Top Tencel Sake","BLANCO","https://latiendadevalentina.com/low-cost/top-tencel-sake-blanco/#/26-talla-34","20,99 €","COLECCIÓN","Camiseta de tirante ancho de corte evasé y escote de pico. Tejido de sarga muy finita elástica. Espalda escotada con goma. Detalle de botón para ajustar los tirantes. La modelo mide 1,62 m y lleva la talla 36 en la fotografí ","Novedades"
"Pantalón Vina","CAMEL","https://latiendadevalentina.com/low-cost/pantalon-vina-camel/#/26-talla-34","21,99 €","COLECCIÓN","Pantalón ancho de tejido fluido de cintura alta tipo paperbag. Incluye cinturón de cordón de algodón. La modelo mide 1,62 m y lleva la talla 36 en la fotografía.  ","Novedades"
